obs_point,date,head
MOORT_4,2017-05-14,20.9416875
MOORT_4,2017-05-15,20.919979166666668
MOORT_4,2017-05-16,20.90220833333333
MOORT_4,2017-05-17,20.88327083333333
MOORT_4,2017-05-18,20.8935
MOORT_4,2017-05-19,20.9445
MOORT_4,2017-05-20,20.93375
MOORT_4,2017-05-21,20.901104166666663
MOORT_4,2017-05-22,20.87577083333333
MOORT_4,2017-05-23,20.85864583333333
MOORT_4,2017-05-24,20.84602083333333
MOORT_4,2017-05-25,20.8364375
MOORT_4,2017-05-26,20.8180625
MOORT_4,2017-05-27,20.79641666666667
MOORT_4,2017-05-28,20.800125
MOORT_4,2017-05-29,20.794666666666668
MOORT_4,2017-05-30,20.7933125
MOORT_4,2017-05-31,20.77691666666667
MOORT_4,2017-06-01,20.767166666666665
MOORT_4,2017-06-02,20.752541666666666
MOORT_4,2017-06-03,20.739395833333333
MOORT_4,2017-06-04,20.736979166666668
MOORT_4,2017-06-05,20.7281875
MOORT_4,2017-06-06,20.73925
MOORT_4,2017-06-07,20.728666666666665
MOORT_4,2017-06-08,20.701
MOORT_4,2017-06-09,20.718541666666667
MOORT_4,2017-06-10,20.76114583333333
MOORT_4,2017-06-11,20.7465
MOORT_4,2017-06-12,20.72220833333333
MOORT_4,2017-06-13,20.703770833333333
MOORT_4,2017-06-14,20.681083333333333
MOORT_4,2017-06-15,20.645104166666663
MOORT_4,2017-06-16,20.62064583333333
MOORT_4,2017-06-17,20.60908333333333
MOORT_4,2017-06-18,20.602645833333334
MOORT_4,2017-06-19,20.571583333333333
MOORT_4,2017-06-20,20.53558333333333
MOORT_4,2017-06-21,20.4929375
MOORT_4,2017-06-22,20.464895833333333
MOORT_4,2017-06-23,20.46345833333333
MOORT_4,2017-06-24,20.473791666666667
MOORT_4,2017-06-25,20.521375
MOORT_4,2017-06-26,20.496166666666667
MOORT_4,2017-06-27,20.46977083333333
MOORT_4,2017-06-28,20.5195
MOORT_4,2017-06-29,20.54133333333333
MOORT_4,2017-06-30,20.50539583333333
MOORT_4,2017-07-01,20.55733333333333
MOORT_4,2017-07-02,20.657791666666665
MOORT_4,2017-07-03,20.679333333333336
MOORT_4,2017-07-04,20.6659375
MOORT_4,2017-07-05,20.646583333333336
MOORT_4,2017-07-06,20.608291666666663
MOORT_4,2017-07-07,20.592604166666668
MOORT_4,2017-07-08,20.556041666666665
MOORT_4,2017-07-09,20.559875
MOORT_4,2017-07-10,20.49714583333333
MOORT_4,2017-07-11,20.537
MOORT_4,2017-07-12,20.58520833333333
MOORT_4,2017-07-13,20.605541666666667
MOORT_4,2017-07-14,20.597375
MOORT_4,2017-07-15,20.584625
MOORT_4,2017-07-16,20.5705
MOORT_4,2017-07-17,20.605520833333333
MOORT_4,2017-07-18,20.5829375
MOORT_4,2017-07-19,20.489416666666667
MOORT_4,2017-07-20,20.452479166666667
MOORT_4,2017-07-21,20.41889583333333
MOORT_4,2017-07-22,20.398291666666665
MOORT_4,2017-07-23,20.428854166666667
MOORT_4,2017-07-24,20.50370833333333
MOORT_4,2017-07-25,20.572479166666668
MOORT_4,2017-07-26,20.5884375
MOORT_4,2017-07-27,20.570729166666663
MOORT_4,2017-07-28,20.5451875
MOORT_4,2017-07-29,20.531
MOORT_4,2017-07-30,20.50858333333333
MOORT_4,2017-07-31,20.465729166666662
MOORT_4,2017-08-01,20.444875
MOORT_4,2017-08-02,20.4284375
MOORT_4,2017-08-03,20.43775
MOORT_4,2017-08-04,20.395166666666665
MOORT_4,2017-08-05,20.370229166666665
MOORT_4,2017-08-06,20.39825
MOORT_4,2017-08-07,20.39814583333333
MOORT_4,2017-08-08,20.470854166666665
MOORT_4,2017-08-09,20.563770833333333
MOORT_4,2017-08-10,20.595208333333336
MOORT_4,2017-08-11,20.640375
MOORT_4,2017-08-12,20.651979166666667
MOORT_4,2017-08-13,20.6623125
MOORT_4,2017-08-14,20.654291666666666
MOORT_4,2017-08-15,20.6384375
MOORT_4,2017-08-16,20.67075
MOORT_4,2017-08-17,20.693395833333334
MOORT_4,2017-08-18,20.719375
MOORT_4,2017-08-19,20.74220833333333
MOORT_4,2017-08-20,20.712333333333333
MOORT_4,2017-08-21,20.69245833333333
MOORT_4,2017-08-22,20.675104166666667
MOORT_4,2017-08-23,20.64695833333333
MOORT_4,2017-08-24,20.615166666666667
MOORT_4,2017-08-25,20.588604166666663
MOORT_4,2017-08-26,20.57070833333333
MOORT_4,2017-08-27,20.556270833333333
MOORT_4,2017-08-28,20.5359375
MOORT_4,2017-08-29,20.49833333333333
MOORT_4,2017-08-30,20.516479166666667
MOORT_4,2017-08-31,20.640666666666664
MOORT_4,2017-09-01,20.675854166666667
MOORT_4,2017-09-02,20.75358333333333
MOORT_4,2017-09-03,20.729833333333332
MOORT_4,2017-09-04,20.704125
MOORT_4,2017-09-05,20.7071875
MOORT_4,2017-09-06,20.689208333333333
MOORT_4,2017-09-07,20.675041666666665
MOORT_4,2017-09-08,20.690125
MOORT_4,2017-09-09,20.777104166666668
MOORT_4,2017-09-10,20.80225
MOORT_4,2017-09-11,20.775229166666666
MOORT_4,2017-09-12,20.7871875
MOORT_4,2017-09-13,20.748708333333333
MOORT_4,2017-09-14,20.768625
MOORT_4,2017-09-15,20.825166666666664
MOORT_4,2017-09-16,20.800145833333332
MOORT_4,2017-09-17,20.800875
MOORT_4,2017-09-18,20.78441666666667
MOORT_4,2017-09-19,20.8338125
MOORT_4,2017-09-20,20.813791666666667
MOORT_4,2017-09-21,20.775729166666668
MOORT_4,2017-09-22,20.756
MOORT_4,2017-09-23,20.748291666666667
MOORT_4,2017-09-24,20.734166666666667
MOORT_4,2017-09-25,20.716166666666663
MOORT_4,2017-09-26,20.6905
MOORT_4,2017-09-27,20.666229166666668
MOORT_4,2017-09-28,20.660229166666667
MOORT_4,2017-09-29,20.67189583333333
MOORT_4,2017-09-30,20.7203125
MOORT_4,2017-10-01,20.78472916666667
MOORT_4,2017-10-02,20.777625
MOORT_4,2017-10-03,20.800729166666667
MOORT_4,2017-10-04,20.781104166666665
MOORT_4,2017-10-05,20.775916666666667
MOORT_4,2017-10-06,20.801270833333334
MOORT_4,2017-10-07,20.810020833333333
MOORT_4,2017-10-08,20.83052083333333
MOORT_4,2017-10-09,20.817416666666663
MOORT_4,2017-10-10,20.804125
MOORT_4,2017-10-11,20.795333333333332
MOORT_4,2017-10-12,20.777708333333333
MOORT_4,2017-10-13,20.779791666666664
MOORT_4,2017-10-14,20.784979166666663
MOORT_4,2017-10-15,20.793833333333332
MOORT_4,2017-10-16,20.794479166666665
MOORT_4,2017-10-17,20.797166666666666
MOORT_4,2017-10-18,20.80708333333333
MOORT_4,2017-10-19,20.804354166666663
MOORT_4,2017-10-20,20.833875000000003
MOORT_4,2017-10-21,20.835416666666667
MOORT_4,2017-10-22,20.85302083333333
MOORT_4,2017-10-23,20.848520833333332
MOORT_4,2017-10-24,20.84475
MOORT_4,2017-10-25,20.8509375
MOORT_4,2017-10-26,20.835979166666664
MOORT_4,2017-10-27,20.844916666666663
MOORT_4,2017-10-28,20.834354166666667
MOORT_4,2017-10-29,20.855708333333336
MOORT_4,2017-10-30,20.84775
MOORT_4,2017-10-31,20.842354166666667
MOORT_4,2017-11-01,20.83633333333333
MOORT_4,2017-11-02,20.8531875
MOORT_4,2017-11-03,20.86052083333333
MOORT_4,2017-11-04,20.864604166666663
MOORT_4,2017-11-05,20.88170833333333
MOORT_4,2017-11-06,20.894270833333334
MOORT_4,2017-11-07,20.891541666666665
MOORT_4,2017-11-08,20.88779166666667
MOORT_4,2017-11-09,20.893291666666663
MOORT_4,2017-11-10,20.90339583333333
MOORT_4,2017-11-11,20.91614583333333
MOORT_4,2017-11-12,20.924333333333333
MOORT_4,2017-11-13,20.937854166666668
MOORT_4,2017-11-14,20.930229166666667
MOORT_4,2017-11-15,20.928375
MOORT_4,2017-11-16,20.930979166666667
MOORT_4,2017-11-17,20.92714583333333
MOORT_4,2017-11-18,20.9269375
MOORT_4,2017-11-19,20.919979166666668
MOORT_4,2017-11-20,20.930041666666668
MOORT_4,2017-11-21,20.942041666666665
MOORT_4,2017-11-22,20.948916666666666
MOORT_4,2017-11-23,20.943270833333333
MOORT_4,2017-11-24,20.960708333333333
MOORT_4,2017-11-25,20.970145833333333
MOORT_4,2017-11-26,20.96575
MOORT_4,2017-11-27,20.985625
MOORT_4,2017-11-28,20.983625
MOORT_4,2017-11-29,20.998
MOORT_4,2017-11-30,21.032958333333333
MOORT_4,2017-12-01,21.01602083333333
MOORT_4,2017-12-02,20.995875
MOORT_4,2017-12-03,20.987166666666667
MOORT_4,2017-12-04,20.990072916666666
MOORT_4,2017-12-05,20.9921875
MOORT_4,2017-12-06,20.9905
MOORT_4,2017-12-07,20.999895833333333
MOORT_4,2017-12-08,20.99022916666667
MOORT_4,2017-12-09,20.993229166666666
MOORT_4,2017-12-10,21.065791666666662
MOORT_4,2017-12-11,21.040479166666668
MOORT_4,2017-12-12,21.0381875
MOORT_4,2017-12-13,21.251375
MOORT_4,2017-12-14,21.7251875
MOORT_4,2017-12-15,21.187375
MOORT_4,2017-12-16,21.032125
MOORT_4,2017-12-17,21.028041666666667
MOORT_4,2017-12-18,21.015
MOORT_4,2017-12-19,21.01577083333333
MOORT_4,2017-12-20,21.002354166666667
MOORT_4,2017-12-21,21.00764583333333
MOORT_4,2017-12-22,21.00820833333333
MOORT_4,2017-12-23,21.0106875
MOORT_4,2017-12-24,21.010875
MOORT_4,2017-12-25,21.014916666666668
MOORT_4,2017-12-26,21.01997916666667
MOORT_4,2017-12-27,21.02195833333333
MOORT_4,2017-12-28,21.025
MOORT_4,2017-12-29,21.024229166666668
MOORT_4,2017-12-30,21.0248125
MOORT_4,2017-12-31,21.2015
MOORT_4,2018-01-01,21.148645833333333
MOORT_4,2018-01-02,21.08125
MOORT_4,2018-01-03,21.27091666666667
MOORT_4,2018-01-04,21.06
MOORT_4,2018-01-05,21.0398125
MOORT_4,2018-01-06,21.02479166666667
MOORT_4,2018-01-07,21.018541666666668
MOORT_4,2018-01-08,21.01827083333333
MOORT_4,2018-01-09,21.047520833333333
MOORT_4,2018-01-10,21.052291666666665
MOORT_4,2018-01-11,21.052
MOORT_4,2018-01-12,21.058125
MOORT_4,2018-01-13,21.0591875
MOORT_4,2018-01-14,21.035666666666668
MOORT_4,2018-01-15,21.065395833333334
MOORT_4,2018-01-16,21.051375
MOORT_4,2018-01-17,21.045875
MOORT_4,2018-01-18,21.052875
MOORT_4,2018-01-19,21.046041666666667
MOORT_4,2018-01-20,21.04114583333333
MOORT_4,2018-01-21,21.054625
MOORT_4,2018-01-22,21.107833333333332
MOORT_4,2018-01-23,21.062916666666663
MOORT_4,2018-01-24,21.054333333333336
MOORT_4,2018-01-25,21.041875
MOORT_4,2018-01-26,21.03333333333333
MOORT_4,2018-01-27,21.0319375
MOORT_4,2018-01-28,21.039666666666665
MOORT_4,2018-01-29,21.027416666666667
MOORT_4,2018-01-30,21.0264375
MOORT_4,2018-01-31,21.058375
MOORT_4,2018-02-01,21.065854166666664
MOORT_4,2018-02-02,21.068395833333334
MOORT_4,2018-02-03,21.069770833333333
MOORT_4,2018-02-04,21.04475
MOORT_4,2018-02-05,21.063145833333333
MOORT_4,2018-02-06,21.0555
MOORT_4,2018-02-07,21.053479166666666
MOORT_4,2018-02-08,21.057479166666667
MOORT_4,2018-02-09,21.052333333333333
MOORT_4,2018-02-10,21.06383333333333
MOORT_4,2018-02-11,21.036916666666663
MOORT_4,2018-02-12,21.0313125
MOORT_4,2018-02-13,21.0300625
MOORT_4,2018-02-14,21.021875
MOORT_4,2018-02-15,21.02660416666667
MOORT_4,2018-02-16,21.030354166666665
MOORT_4,2018-02-17,21.0239375
MOORT_4,2018-02-18,21.033604166666667
MOORT_4,2018-02-19,21.040375
MOORT_4,2018-02-20,21.026166666666665
MOORT_4,2018-02-21,21.024291666666667
MOORT_4,2018-02-22,21.031
MOORT_4,2018-02-23,21.018979166666668
MOORT_4,2018-02-24,21.017041666666668
MOORT_4,2018-02-25,21.02127083333333
MOORT_4,2018-02-26,21.02241666666667
MOORT_4,2018-02-27,21.019979166666666
MOORT_4,2018-02-28,21.016479166666667
MOORT_4,2018-03-01,21.006729166666663
MOORT_4,2018-03-02,20.983833333333333
MOORT_4,2018-03-03,20.99685416666667
MOORT_4,2018-03-04,21.017666666666667
MOORT_4,2018-03-05,21.029187500000003
MOORT_4,2018-03-06,21.02370833333333
MOORT_4,2018-03-07,21.0168125
MOORT_4,2018-03-08,21.03291666666667
MOORT_4,2018-03-09,21.03458333333333
MOORT_4,2018-03-10,21.0405625
MOORT_4,2018-03-11,21.316416666666665
MOORT_4,2018-03-12,21.079916666666666
MOORT_4,2018-03-13,21.037
MOORT_4,2018-03-14,21.05177083333333
MOORT_4,2018-03-15,21.04025
MOORT_4,2018-03-16,21.03725
MOORT_4,2018-03-17,21.038541666666667
MOORT_4,2018-03-18,21.030395833333333
MOORT_4,2018-03-19,21.0235
MOORT_4,2018-03-20,21.02
MOORT_4,2018-03-21,21.030583333333333
MOORT_4,2018-03-22,21.119916666666665
MOORT_4,2018-03-23,21.23975
MOORT_4,2018-03-24,21.2373125
MOORT_4,2018-03-25,21.244958333333333
MOORT_4,2018-03-26,21.25251833333333
MOORT_4,2018-03-27,21.178928541666668
MOORT_4,2018-03-28,21.127498125
MOORT_4,2018-03-29,21.132650833333333
MOORT_4,2018-03-30,21.071825
MOORT_4,2018-03-31,21.078019583333333
MOORT_4,2018-04-01,21.184484791666662
MOORT_4,2018-04-02,21.132554375
MOORT_4,2018-04-03,21.06856145833333
MOORT_4,2018-04-04,21.072381041666667
MOORT_4,2018-04-05,21.20776333333333
MOORT_4,2018-04-06,21.236749375
MOORT_4,2018-04-07,21.155568958333333
MOORT_4,2018-04-08,21.151201041666667
MOORT_4,2018-04-09,21.126749791666665
MOORT_4,2018-04-10,21.08706916666667
MOORT_4,2018-04-11,21.125868333333333
MOORT_4,2018-04-12,21.08137520833333
MOORT_4,2018-04-13,21.149132291666664
MOORT_4,2018-04-14,21.242451875
MOORT_4,2018-04-15,21.20291708333333
MOORT_4,2018-04-16,21.250611666666668
MOORT_4,2018-04-17,21.33984833333333
MOORT_4,2018-04-18,21.378522083333333
MOORT_4,2018-04-19,21.319966458333333
MOORT_4,2018-04-20,21.28534833333333
MOORT_4,2018-04-21,21.26312625
MOORT_4,2018-04-22,21.15771666666667
MOORT_4,2018-04-23,21.19295333333333
MOORT_4,2018-04-24,21.17779375
MOORT_4,2018-04-25,21.136967291666668
MOORT_4,2018-04-26,21.171349166666666
MOORT_4,2018-04-27,21.10616875
MOORT_4,2018-04-28,21.08553
MOORT_4,2018-04-29,21.081704166666665
MOORT_4,2018-04-30,21.029294375
MOORT_4,2018-05-01,21.154176458333332
MOORT_4,2018-05-02,21.14685
MOORT_4,2018-05-03,21.218127916666667
MOORT_4,2018-05-04,21.248635
MOORT_4,2018-05-05,21.217038125
MOORT_4,2018-05-06,21.183086875
MOORT_4,2018-05-07,21.109052291666668
MOORT_4,2018-05-08,21.002184375
MOORT_4,2018-05-09,20.960378541666667
MOORT_4,2018-05-10,21.004469166666667
MOORT_4,2018-05-11,21.035413958333333
MOORT_4,2018-05-12,20.961046041666663
MOORT_4,2018-05-13,21.016115625
MOORT_4,2018-05-14,21.053664166666668
MOORT_4,2018-05-15,21.069316875
MOORT_4,2018-05-16,21.088449166666667
MOORT_4,2018-05-17,21.131727291666667
MOORT_4,2018-05-18,21.115588541666668
MOORT_4,2018-05-19,21.110595416666666
MOORT_4,2018-05-20,21.09474833333333
MOORT_4,2018-05-21,21.012797083333336
MOORT_4,2018-05-22,20.984491666666667
MOORT_4,2018-05-23,21.066915625
MOORT_4,2018-05-24,21.128755833333333
MOORT_4,2018-05-25,21.12622125
MOORT_4,2018-05-26,21.1034575
MOORT_4,2018-05-27,21.04300625
MOORT_4,2018-05-28,21.0148675
MOORT_4,2018-05-29,20.957395625
MOORT_4,2018-05-30,20.94884
MOORT_4,2018-05-31,20.95138875
MOORT_4,2018-06-01,21.219916666666663
MOORT_4,2018-06-02,21.197381875
MOORT_4,2018-06-03,21.1622225
MOORT_4,2018-06-04,21.108875625
MOORT_4,2018-06-05,21.102695
MOORT_4,2018-06-06,21.072972916666668
MOORT_4,2018-06-07,21.065646458333333
MOORT_4,2018-06-08,21.05069520833333
MOORT_4,2018-06-09,21.023285833333333
MOORT_4,2018-06-10,20.983043125
MOORT_4,2018-06-11,20.93898770833333
MOORT_4,2018-06-12,20.939973541666667
MOORT_4,2018-06-13,20.964459791666663
MOORT_4,2018-06-14,20.913654375
MOORT_4,2018-06-15,20.916015833333333
MOORT_4,2018-06-16,20.893481458333333
MOORT_4,2018-06-17,20.9018425
MOORT_4,2018-06-18,20.921161875
MOORT_4,2018-06-19,20.962356458333332
MOORT_4,2018-06-20,20.94071770833333
MOORT_4,2018-06-21,20.910975
MOORT_4,2018-06-22,20.94921125
MOORT_4,2018-06-23,20.929364166666662
MOORT_4,2018-06-24,20.89374625
MOORT_4,2018-06-25,20.890982291666667
MOORT_4,2018-06-26,20.87615583333333
MOORT_4,2018-06-27,20.84322583333333
MOORT_4,2018-06-28,20.797899583333333
MOORT_4,2018-06-29,20.7468025
MOORT_4,2018-06-30,20.69935125
MOORT_4,2018-07-01,20.638795416666667
MOORT_4,2018-07-02,20.62857333333333
MOORT_4,2018-07-03,20.61233083333333
MOORT_4,2018-07-04,20.583962916666668
MOORT_4,2018-07-05,20.5667825
MOORT_4,2018-07-06,20.606539375
MOORT_4,2018-07-07,20.61735895833333
MOORT_4,2018-07-08,20.6112825
MOORT_4,2018-07-09,20.617665
MOORT_4,2018-07-10,20.57742208333333
MOORT_4,2018-07-11,20.593074791666663
MOORT_4,2018-07-12,20.577790208333333
MOORT_4,2018-07-13,20.569130625
MOORT_4,2018-07-14,20.54426270833333
MOORT_4,2018-07-15,20.49102
MOORT_4,2018-07-16,20.463756041666667
MOORT_4,2018-07-17,20.478638125
MOORT_4,2018-07-18,20.499978541666668
MOORT_4,2018-07-19,20.51513145833333
MOORT_4,2018-07-20,20.461388333333336
MOORT_4,2018-07-21,20.4506875
MOORT_4,2018-07-22,20.464069375
MOORT_4,2018-07-23,20.455597291666667
MOORT_4,2018-07-24,20.411729375
MOORT_4,2018-07-25,20.40767375
MOORT_4,2018-07-26,20.394618333333334
MOORT_4,2018-07-27,20.28648
MOORT_4,2018-07-28,20.298320416666662
MOORT_4,2018-07-29,20.329702291666667
MOORT_4,2018-07-30,20.355396666666667
MOORT_4,2018-07-31,20.37063291666667
MOORT_4,2018-08-01,20.375056666666666
MOORT_4,2018-08-02,20.377251666666663
MOORT_4,2018-08-03,20.35444625
MOORT_4,2018-08-04,20.33793208333333
MOORT_4,2018-08-05,20.370814166666666
MOORT_4,2018-08-06,20.27052958333333
MOORT_4,2018-08-07,20.224224166666662
MOORT_4,2018-08-08,20.298023333333333
MOORT_4,2018-08-09,20.334696875
MOORT_4,2018-08-10,20.498683125
MOORT_4,2018-08-11,20.561731666666667
MOORT_4,2018-08-12,20.484697083333334
MOORT_4,2018-08-13,20.435454166666663
MOORT_4,2018-08-14,20.532023958333333
MOORT_4,2018-08-15,20.553176875
MOORT_4,2018-08-16,20.515767291666663
MOORT_4,2018-08-17,20.596211875
MOORT_4,2018-08-18,20.647781041666665
MOORT_4,2018-08-19,20.629684166666667
MOORT_4,2018-08-20,20.618795625
MOORT_4,2018-08-21,20.604573541666667
MOORT_4,2018-08-22,20.573080625
MOORT_4,2018-08-23,20.53065
MOORT_4,2018-08-24,20.485448541666667
MOORT_4,2018-08-25,20.496018333333332
MOORT_4,2018-08-26,20.514817291666667
MOORT_4,2018-08-27,20.522761875
MOORT_4,2018-08-28,20.58201875
MOORT_4,2018-08-29,20.5651925
MOORT_4,2018-08-30,20.67924125
MOORT_4,2018-08-31,20.6917275
MOORT_4,2018-09-01,20.696068125
MOORT_4,2018-09-02,20.662075
MOORT_4,2018-09-03,20.588805416666663
MOORT_4,2018-09-04,20.604
MOORT_4,2018-09-05,20.621583333333334
MOORT_4,2018-09-06,20.631541666666667
MOORT_4,2018-09-07,20.63025
MOORT_4,2018-09-08,20.595354166666667
MOORT_4,2018-09-09,20.580729166666668
MOORT_4,2018-09-10,20.543125
MOORT_4,2018-09-11,20.50164583333333
MOORT_4,2018-09-12,20.49925
MOORT_4,2018-09-13,20.522145833333333
MOORT_4,2018-09-14,20.510916666666667
MOORT_4,2018-09-15,20.48314583333333
MOORT_4,2018-09-16,20.45375
MOORT_4,2018-09-17,20.409625
MOORT_4,2018-09-18,20.340291666666666
MOORT_4,2018-09-19,20.3136875
MOORT_4,2018-09-20,20.2965625
MOORT_4,2018-09-21,20.27308333333333
MOORT_4,2018-09-22,20.28260416666667
MOORT_4,2018-09-23,20.4081875
MOORT_4,2018-09-24,20.5523125
MOORT_4,2018-09-25,20.563583333333334
MOORT_4,2018-09-26,20.54925
MOORT_4,2018-09-27,20.53258333333333
MOORT_4,2018-09-28,20.5319375
MOORT_4,2018-09-29,20.498791666666666
MOORT_4,2018-09-30,20.4998125
MOORT_4,2018-10-01,20.494625
MOORT_4,2018-10-02,20.509375
MOORT_4,2018-10-03,20.505166666666668
MOORT_4,2018-10-04,20.497333333333334
MOORT_4,2018-10-05,20.517625
MOORT_4,2018-10-06,20.487416666666665
MOORT_4,2018-10-07,20.487791666666663
MOORT_4,2018-10-08,20.489104166666667
MOORT_4,2018-10-09,20.47439583333333
MOORT_4,2018-10-10,20.448354166666665
MOORT_4,2018-10-11,20.41820833333333
MOORT_4,2018-10-12,20.5126875
MOORT_4,2018-10-13,20.558604166666665
MOORT_4,2018-10-14,20.541104166666667
MOORT_4,2018-10-15,20.515958333333334
MOORT_4,2018-10-16,20.531875
MOORT_4,2018-10-17,20.540916666666668
MOORT_4,2018-10-18,20.5811875
MOORT_4,2018-10-19,20.594270833333333
MOORT_4,2018-10-20,20.631666666666668
MOORT_4,2018-10-21,20.649291666666667
MOORT_4,2018-10-22,20.670375
MOORT_4,2018-10-23,20.676583333333333
MOORT_4,2018-10-24,20.684104166666668
MOORT_4,2018-10-25,20.69902083333333
MOORT_4,2018-10-26,20.702
MOORT_4,2018-10-27,20.730854166666667
MOORT_4,2018-10-28,20.745083333333334
MOORT_4,2018-10-29,20.733375
MOORT_4,2018-10-30,20.840416666666663
MOORT_4,2018-10-31,20.8139375
MOORT_4,2018-11-01,20.779187500000003
MOORT_4,2018-11-02,20.78095833333333
MOORT_4,2018-11-03,20.768708333333333
MOORT_4,2018-11-04,20.774375
MOORT_4,2018-11-05,20.7805625
MOORT_4,2018-11-06,20.78614583333333
MOORT_4,2018-11-07,20.780875
MOORT_4,2018-11-08,20.7876875
MOORT_4,2018-11-09,20.78858333333333
MOORT_4,2018-11-10,20.81425
MOORT_4,2018-11-11,20.83277083333333
MOORT_4,2018-11-12,20.873625
MOORT_4,2018-11-13,20.878729166666663
MOORT_4,2018-11-14,20.836354166666663
MOORT_4,2018-11-15,20.82314583333333
MOORT_4,2018-11-16,20.82589583333333
MOORT_4,2018-11-17,20.821791666666662
MOORT_4,2018-11-18,20.83633333333333
MOORT_4,2018-11-19,20.829625
MOORT_4,2018-11-20,20.85975
MOORT_4,2018-11-21,20.86277083333333
MOORT_4,2018-11-22,20.85470833333333
MOORT_4,2018-11-23,20.8663125
MOORT_4,2018-11-24,20.884520833333333
MOORT_4,2018-11-25,20.9124375
MOORT_4,2018-11-26,20.9169375
MOORT_4,2018-11-27,20.92158333333333
MOORT_4,2018-11-28,20.9276875
MOORT_4,2018-11-29,20.933666666666667
MOORT_4,2018-11-30,20.93239583333333
MOORT_4,2018-12-01,20.9273125
MOORT_4,2018-12-02,20.964
MOORT_4,2018-12-03,20.99220833333333
MOORT_4,2018-12-04,20.981375
MOORT_4,2018-12-05,20.96141666666667
MOORT_4,2018-12-06,20.97508333333333
MOORT_4,2018-12-07,20.981145833333333
MOORT_4,2018-12-08,20.991541666666667
MOORT_4,2018-12-09,21.01233333333333
MOORT_4,2018-12-10,20.984291666666667
MOORT_4,2018-12-11,20.969604166666667
MOORT_4,2018-12-12,20.96560416666667
MOORT_4,2018-12-13,20.962166666666665
MOORT_4,2018-12-14,20.96470833333333
MOORT_4,2018-12-15,20.961770833333333
MOORT_4,2018-12-16,20.997833333333336
MOORT_4,2018-12-17,20.996645833333336
MOORT_4,2018-12-18,20.981791666666663
MOORT_4,2018-12-19,20.985625
MOORT_4,2018-12-20,20.98775
MOORT_4,2018-12-21,21.022729166666668
MOORT_4,2018-12-22,21.019229166666666
MOORT_4,2018-12-23,21.00945833333333
MOORT_4,2018-12-24,21.02202083333333
MOORT_4,2018-12-25,21.011770833333333
MOORT_4,2018-12-26,21.0054375
MOORT_4,2018-12-27,21.004270833333333
